11	380921	381526	383354	375490	382495	380599	387805	388846	386696	380079	382000	384938	379731	384295	387359	380068	389120	379096	379385	383858	373343	385345	383296	386039	388024	382074	386875	382165	383503	380714	382816	379502	385169	380120	388979	382333	385027	379550	381272	387047	381781	384591	378468	377792	383532	391776	382769	388960	382879	381848	383450	382931	381859	386347	380295	382115	381306	382349	381131	385096	379781	379731	378899	384096	386398	383699	382346	387276	385759	381467	385415	380369	384891	384162	379471	380908	387471	382726	382318	383659	375382	378816	376381	384324	380328	381710	384949	385741	385684	385397	377870	373317	385183	386106	388657	385984	380527	382510	381740	385851
12	383450	384897	384190	378630	384690	383441	390118	390406	388656	381198	385887	387408	380198	387091	387954	383899	389976	380163	382444	386120	375215	386320	384914	386709	390097	385844	389211	384219	384385	382812	384433	382147	386530	384654	390820	382791	386165	386291	384661	387918	384843	387859	383624	384015	387507	392820	384892	389562	384828	384190	386761	387851	383031	388110	382776	385002	385216	384769	386176	387012	383531	383711	383694	386155	389269	384283	382516	389996	388422	381974	386110	383542	387744	386805	382177	383310	389533	385921	384227	386255	381306	382290	377668	387098	381266	385666	387908	387677	387494	387713	379980	377531	387485	387967	390583	387044	384249	383035	384765	386584
13	384786	389733	388948	382262	387167	387860	392278	391843	390698	385384	388366	388605	382619	389282	389034	386002	392330	384041	383612	389556	377654	388623	386870	388398	392251	386088	391603	385501	386976	385925	386984	382746	387156	386886	391433	385450	388840	388487	388411	390628	385488	390127	384411	386062	388837	395119	389040	389804	385393	387148	387250	388271	386407	389009	383681	389014	386266	389863	388453	390580	384146	384259	384844	388432	390087	387042	388929	390525	389268	383839	388432	385366	388209	387688	382483	386225	391356	388889	387876	388775	384814	386292	378534	390070	382178	387656	389120	390710	389777	388402	381103	381299	387723	390635	392372	388596	386348	384961	386690	389841
14	385305	390434	390973	384530	388490	390366	393403	392738	392354	387319	391119	389201	385102	390077	390863	386724	393520	387784	387503	390586	381865	390371	386958	389809	393714	389030	392896	387323	387680	387415	389551	386099	388976	389254	392838	387216	390654	390755	390143	391948	387139	392289	384521	388129	390494	395845	390190	391874	388598	387413	389889	390018	389370	390204	386190	392190	388732	390222	389773	391108	384665	384566	386401	389386	391292	387315	390674	391297	390154	387540	389810	386382	389706	388571	385219	387000	391916	390772	388336	389611	386327	387812	381108	392277	383437	390830	393177	392598	390591	391872	382384	383127	391141	392444	393552	390599	388784	386995	389556	390612
15	387706	390752	392455	386961	390863	392778	394812	393304	393563	389794	391290	391378	387514	390505	391568	387001	395643	388469	389208	393824	385923	392585	389571	390861	395807	390640	395875	389013	388090	387929	390747	389047	389386	390009	393339	388338	391413	391650	391362	394668	388204	394809	388059	388426	394215	396848	390395	393537	389902	387820	391997	391106	391301	391451	391321	393683	389434	392163	390774	394950	385138	384933	387485	391220	393803	389057	392543	392859	390644	389851	389884	386679	391868	390667	386094	387314	392196	391507	389081	390230	388169	389679	384534	394479	383830	391837	394578	392959	391034	393699	385904	383791	392531	394404	394358	392633	389062	388316	391619	391091
16	391243	392543	394442	389124	391161	393373	396248	394463	395501	391549	392247	391991	388581	391616	394529	388875	396966	388864	390621	394656	388082	392810	390821	391378	396774	392641	397000	391722	390457	390957	392444	389746	389924	390840	394062	390609	395048	394678	391978	395066	389909	396528	389311	390662	395650	398137	390669	394041	393019	390467	393900	393076	393226	391850	394022	394512	391600	393586	393483	395150	387450	388054	389141	391705	394434	389469	393077	394140	391405	392128	391696	388781	392473	391275	392404	388744	393991	393059	390850	390945	390303	391927	387245	396494	384400	395759	394969	394513	393529	394861	388501	386904	393153	395904	395805	395892	390172	390203	392938	393226
17	391761	395239	396348	390605	393068	394078	396687	395958	396602	394026	394795	392659	389140	391978	396126	390342	397720	392565	392274	395579	389619	394968	392694	393191	397036	393666	397807	393361	391071	392723	395112	391565	391647	393218	396260	391454	395462	395120	394284	396548	391590	397529	391390	392239	396934	398869	392019	395817	393732	391993	395496	393919	393666	392067	394612	394687	391829	394962	393875	395590	389295	390019	389617	394791	394869	390474	394097	395993	392890	392387	392129	390441	394293	393218	392996	389493	394410	393921	392172	392734	391896	393325	389847	397406	384896	397246	396665	395750	395159	395672	389091	389601	395416	396595	396304	398143	390918	391989	393259	393889
18	393872	395692	397617	391323	393645	395710	397274	397102	397282	395267	395494	392929	390254	392237	396634	391116	398132	394224	394160	396007	391537	395388	394500	395948	397756	394480	398235	393579	393989	394444	396617	392632	391844	393990	396596	392904	395760	395342	394581	397944	393348	398469	392671	392700	398073	400248	392193	396955	394140	393385	395708	395492	395313	394162	396317	395490	394235	395709	394759	396387	389474	391261	391985	395633	395999	392892	395314	397499	393526	393542	395008	390883	396579	393703	395983	392224	396245	394764	392285	394744	392991	397501	391878	398886	385436	398410	398405	396396	397165	397403	390304	389860	397119	398149	397175	398693	391724	393367	394573	395001
19	394119	397130	397971	392338	395126	397372	397774	398471	398054	397659	396747	393517	396205	393054	398530	391282	398600	395811	396592	396683	394605	397094	396175	396379	399175	396070	399487	394891	395307	395637	397290	394455	393518	394489	397572	392996	397420	397319	394956	399006	394814	398625	392960	393262	399460	401178	393554	398291	395767	393504	398004	396162	395911	394610	397568	397721	394427	397733	395990	397671	390964	393299	393547	397430	397176	393693	395925	398107	393782	393704	395367	391167	397933	393903	396202	393895	396804	396513	393474	394910	395579	398045	393180	400929	386680	398808	400722	397370	398393	400926	391660	390708	398293	398255	397675	399237	392486	394806	394913	396437
20	394676	397348	399901	393143	396715	397928	397959	399297	399263	398083	398645	395248	397420	395988	398850	392109	400003	396112	397055	398194	395199	398002	396632	398039	399663	397878	399617	396288	395921	397527	398417	396292	393977	396359	398755	393399	398010	397719	395855	399262	397816	399311	393460	395761	399729	402327	396131	399412	396070	394765	399452	396438	398169	395532	397982	399177	395035	399476	396390	397993	391533	394717	395870	398358	399128	393991	396480	399400	395859	394516	396352	392186	398289	394194	396371	394158	397055	397736	393685	395808	396454	399277	393376	401473	387615	399797	401926	397672	398873	401136	393739	391956	399620	398806	399196	399719	394826	394921	395021	397317
21	396149	397722	400298	395757	397364	398472	400925	399788	399494	398602	400112	396063	398595	397104	400844	393571	400840	397172	397303	399293	395558	399211	397440	398374	400858	398912	399916	396507	398445	398538	398813	397319	395099	397623	400032	393892	399272	398967	396858	400454	398092	401358	395314	396795	401216	402500	396672	400127	396236	396084	399804	397460	398824	396442	398883	399712	395496	399590	397564	398504	392301	395268	396441	398612	399430	395467	397984	399560	396140	396199	397769	392322	398614	395710	397517	394525	398241	399077	395638	396983	396888	399719	393820	402332	389486	400235	402000	399155	399382	401609	394387	392599	400049	399785	401020	401350	395002	397420	396151	399187
22	397971	399018	401018	397038	398196	400100	402852	400515	400422	399009	400713	396598	399241	398454	401873	394663	401194	397645	397513	399990	396973	399553	398575	399653	401541	399210	401006	398341	398988	398920	399746	397813	396082	399066	401086	394143	401577	399090	398264	400879	399748	402315	396552	397121	401797	403707	396897	401478	397116	397217	400708	399017	399423	398128	400293	401026	397053	400106	397999	399352	393412	395371	397426	399121	400120	395949	398280	400492	397487	397387	399368	392560	399673	396938	398592	395778	398798	399595	395707	397427	398830	399996	395755	402781	390134	400790	402095	400012	400297	402208	394746	394477	400605	400496	402108	401765	396122	397868	398373	399617
23	398123	399448	401549	397666	400255	400892	402954	402102	400911	399926	401642	398477	399715	399285	402280	396350	401521	398519	398735	400568	398055	400206	399238	400194	402473	399629	401284	398860	400794	399322	400916	398179	397527	399853	402299	394392	402671	400378	399025	401819	400822	403918	396659	398473	402394	404445	398624	401789	397582	398147	400769	399994	400722	399568	400499	402143	397105	400678	398257	399833	393926	395909	397655	399219	400517	397092	400067	401526	397682	398116	399642	395071	400019	399095	399183	396983	399267	400223	396944	398127	400256	401094	397146	404248	391450	401503	402268	400417	400694	403163	395947	394932	400753	401125	403243	403492	396757	399242	399013	399795
24	399662	399698	402634	398708	401671	400982	403681	402627	401842	400217	401720	398645	401008	400095	402376	397002	401938	399357	399172	401455	398499	400825	399779	400362	402739	400170	401541	400635	402018	400336	402393	398416	400914	400201	402648	394581	404203	400656	399251	402286	401114	404536	397725	399289	402796	404649	399028	402305	398320	399496	401793	400157	400979	400262	401067	402244	398283	401488	398377	400368	394339	397875	398579	400717	400850	397475	400973	403508	398770	398633	399958	395207	400339	399237	400005	398334	399990	400494	398067	399109	400429	401847	398691	405427	393285	401665	402542	401404	401314	404295	397432	395802	401739	401450	403563	403899	396861	400123	399254	400418
25	400751	400422	402737	400669	402625	401927	404473	403258	402170	400511	402602	399544	402437	401507	402669	397294	402168	399857	400245	402462	398935	402337	399954	401207	403789	401265	402115	401472	402714	400656	402640	399882	402369	401149	402825	397236	404575	401897	400055	402863	402707	404899	397854	399927	403778	404899	401401	403408	398805	400211	402179	400609	401571	400544	401430	403444	398398	401576	399666	400774	395551	398963	398898	400923	401202	397670	401359	403717	399142	400089	400312	397195	401494	400576	400101	398550	401467	401639	399623	399375	401571	403106	398949	405993	394939	402098	403944	401606	402119	404609	398464	397017	402684	402470	403830	404082	397343	400875	399667	400612
26	401117	401408	403547	401148	402772	402180	404655	403789	403523	400910	403269	400233	404172	402201	403506	398036	402380	400796	401003	402668	400107	402419	400575	401557	405060	401937	402365	402656	403443	400822	402855	400055	402759	401432	404620	398060	405095	402910	400135	403230	403490	405111	398878	400383	404205	405561	402983	404313	399099	400860	402690	401153	402347	400731	402453	403643	399585	401685	401019	401921	396043	399734	400134	401403	401364	398056	402154	404703	400182	401526	401700	397461	401904	400789	400930	399979	401648	404136	401587	399519	402037	403154	399660	407199	396945	403185	404165	402127	402293	404766	399083	398507	402893	402815	404040	404760	397581	401471	402316	400769
27	403863	401617	403708	401278	403863	402888	404926	403908	403830	401867	404138	401657	404667	403807	404456	398376	402504	401525	401555	404172	400324	403224	400749	401860	406330	402050	403351	402947	403822	401714	403080	400192	403544	401513	405423	398997	405528	403323	401137	403877	404306	406123	399266	400541	405045	406529	403428	404485	399390	401011	403130	402265	402754	403130	403340	404571	399828	402938	401722	402914	396144	400495	400288	402316	401523	399538	402727	404908	401298	401779	401934	397715	402820	401892	401174	400071	401980	404797	401680	399765	402681	403292	400425	407411	398908	403379	404433	402462	402802	405981	399448	399962	402989	404750	405247	404983	398093	402452	402991	400978
28	404606	401701	404060	402151	404570	403444	405324	404737	405077	402650	404756	402116	405629	404016	405354	398895	403380	402537	401748	405158	400632	404215	401824	403017	406399	402320	404004	403743	404170	403007	403376	400709	403612	403239	405583	400089	406286	403409	401415	404073	404936	406475	401805	401521	405246	406822	404960	405354	402339	401928	403575	402991	403231	403915	403619	404739	400330	403057	401992	403577	396452	401261	400602	403857	401927	400889	402877	405225	401913	402011	402897	398192	403809	402126	401462	400373	402473	404911	403889	400990	403108	404119	401504	407754	399109	404090	405692	402811	403245	406603	400030	400648	403619	405116	405926	405858	399340	403618	404224	401292
29	404775	402035	404644	402446	404795	403728	405556	405409	405991	403166	405443	402252	406294	404949	406276	399269	404005	403389	402151	405396	401083	404440	402803	404138	406761	403606	404473	403912	404258	403869	405614	401520	404086	403322	405986	400998	406693	404529	402171	404339	406120	406735	402795	401776	405328	406915	405890	405679	403936	402128	404445	404526	404164	404010	404097	405176	400538	403286	402727	406109	396620	401364	400866	404252	402003	401567	403726	406762	402811	402915	403208	400204	403970	402321	401727	401653	403204	405479	405135	401183	403681	404223	402781	407960	399774	404862	406307	402951	403677	406947	400951	400982	404096	405636	406383	406704	399744	404104	404512	401836
30	404926	403057	405588	404985	405026	404534	406154	406088	406988	403320	405945	404115	406559	405101	406558	400324	404140	403872	402316	405643	401445	405231	403255	404650	406874	404101	404655	404772	404509	404700	406207	404929	404251	403538	406136	401194	406830	405277	402571	404478	406269	407206	403615	402179	406052	407222	406020	405773	405397	402247	404675	404761	404609	404474	405667	405594	401535	403864	403175	406857	398221	402392	401480	407111	403295	402189	404907	407426	403125	403211	403894	400301	404314	402429	402214	402190	403253	405674	405302	402061	405381	404568	403618	408324	400702	406099	406540	403182	403909	407024	401421	402135	405056	406390	407109	407071	401083	404548	405150	402428
31	405048	403864	405662	405522	406207	404676	406329	406283	407403	403543	406148	404382	406985	405535	407135	401647	404241	404983	402996	405842	401577	405347	403523	405339	407144	404243	404956	405630	405612	405274	406381	404970	404713	403688	406471	401356	406982	405689	402824	405323	407144	407455	404033	402315	406164	408193	406214	405960	405526	403408	405543	404906	404659	404743	406010	406920	402337	404326	403784	407259	398702	402548	401935	407411	403547	403023	405041	407624	404453	404029	404089	400758	404741	402958	402391	403716	403498	406406	405479	402960	405622	405297	405190	408559	400824	406611	407393	403652	404330	407653	402598	402834	405141	406611	408053	407318	402122	405848	405714	402762
32	406028	404061	405863	405597	406521	405571	406880	407313	408318	404974	406978	404482	407393	406074	407453	402208	405697	405856	403236	406030	402474	405583	404615	405975	407813	404404	405443	406217	406093	405478	407342	405683	404959	404355	407387	402581	407122	406079	403392	405533	407199	407738	404334	403508	406254	408262	406865	406699	406138	404027	405938	405760	405313	405538	406281	407445	402881	404961	405163	407470	399831	405304	403543	407770	403902	403612	405195	408522	405334	404628	404594	400987	405026	403205	402911	404018	404895	407127	406571	404254	406534	406608	406595	409149	400949	407163	407895	404254	405249	408406	405798	403728	405624	406841	408659	407457	403121	406627	406878	404080
33	406814	404880	406576	406168	407542	405727	406960	407640	408782	405389	407058	405066	407892	406963	408115	402554	406443	406116	404339	406429	402648	405740	405516	406023	408138	404589	406371	406479	406450	407485	408453	406036	405344	406347	407683	403475	407252	406694	403724	405958	407859	407820	405707	405071	406382	408931	407985	407437	406870	404168	406274	405840	405809	405838	406509	407739	403297	405783	406161	408037	399979	406361	403855	408536	405381	404452	405763	408854	406410	404800	405231	401245	405807	403346	403540	404342	405052	407533	407079	405440	406676	406710	407037	409309	401172	407359	408543	404700	406204	409090	406137	404557	406031	407396	409348	408321	403875	407300	407338	404746
34	407079	405208	407853	406892	408169	407128	407600	407890	408992	405486	407245	407834	407921	407386	408229	402891	406762	406234	404578	407304	404230	406053	406718	406276	408223	405112	406738	407057	406635	407645	408529	407421	405794	406795	408060	404067	407480	407236	404811	406158	407967	408256	406441	405724	407702	409351	408566	407957	407022	404402	406721	406639	406357	406034	407213	407961	403696	407015	406651	408170	401308	406548	404054	409414	405633	405653	406723	408946	407629	405215	406033	401673	407135	405099	404194	404557	406013	407578	407507	405805	406955	407611	407636	409451	401847	408030	408801	405074	406973	410080	407043	404945	406287	407825	409517	408826	404724	407874	407642	404922
35	407777	405686	408100	407392	408931	407638	407846	407966	409094	405599	407389	408032	408515	408029	408991	403035	406957	406346	405521	407494	405228	406348	407390	406451	408287	405811	406823	407172	406950	407732	408652	407722	406455	407908	408877	404144	408303	407383	405108	406271	408917	408760	406613	406037	408146	409431	408863	408350	407169	404716	406968	407028	406528	406540	407401	408057	403803	407118	407171	408430	402503	407262	404806	409716	405694	406135	407368	409592	407729	405937	406251	402153	407196	406919	405338	405718	407240	407954	408220	408016	407566	408400	407927	409717	403828	408361	409143	405401	407277	410414	407306	405136	406457	408012	409763	409101	406668	408081	407778	405093
36	408372	406720	408459	407920	410232	407747	408590	408089	409765	406159	408115	408208	408713	408837	409660	403392	407427	406695	405716	408022	406362	406576	407888	406795	408591	406062	407172	408383	407710	407779	409188	408601	407021	408482	409050	404873	408678	407923	405317	406677	409870	409255	406737	407064	408909	409985	409111	408762	407889	404843	407453	407243	406687	406652	408508	408222	404750	407209	407414	409015	402577	407476	407482	410321	405944	406726	407473	410048	407991	406097	406513	402565	407342	407538	405434	405801	408082	408326	408865	408780	407920	408611	408596	410302	404707	408622	409691	405448	408025	410669	408027	405711	406820	408698	410412	409231	407839	408278	408725	405602
37	408867	407378	408721	408563	410762	408839	408779	408951	410518	406260	408337	408710	409806	409496	409876	405291	407877	406704	405898	408394	406829	407041	408074	407228	409165	406205	407765	408758	409055	408666	409428	409637	407798	408543	409389	405086	409097	408346	405947	406968	410068	409929	407640	407958	409462	410255	409683	408857	408791	405012	407815	407956	406805	407196	408775	408291	405189	407831	407437	409271	402738	407677	407611	411162	406788	407354	408458	410184	408343	407671	407766	403513	407651	408474	405893	406394	408183	409061	409074	409216	408734	409258	409395	410492	405109	408733	409863	406009	408312	411082	408186	406903	407913	409058	410495	409619	408072	409712	409320	405802
38	409096	407542	409156	408786	410931	409347	410101	409488	411044	406679	408998	409611	409958	410485	410303	405479	407975	407054	406111	409145	407212	407180	408454	407990	409415	406633	408046	409156	409663	409700	409965	410205	407904	409418	409566	405180	409727	408434	406090	407052	410176	410218	408403	408254	409804	410804	409733	409606	408978	405516	408135	408154	407068	407298	408922	408601	405620	408063	408268	409764	403101	407902	408221	411316	407714	407588	408768	410288	409079	408647	407995	403680	408289	409609	406937	406562	408868	409259	409370	409289	408814	409533	409600	410517	405997	409882	410550	406727	408425	411255	408961	407024	408352	409642	410653	409772	408846	409932	409397	405846
39	409263	408767	409346	409407	411267	409489	410617	409836	411248	406825	409070	409733	410624	410612	410415	405796	408831	407206	406846	409213	407845	407607	409063	408249	409942	406763	408305	409430	409944	409808	410084	411029	408220	409585	410271	405303	409849	409108	406365	407358	410763	410729	408477	408965	409882	411025	410377	409979	409051	405619	408180	408440	407690	407397	409563	409610	406432	408648	408673	410056	405267	408688	409375	411526	408224	408309	409311	410491	409319	410406	408455	405542	408916	410012	407814	406925	408963	409734	409736	409427	409277	409927	410039	410569	406078	410030	410625	407099	408526	411431	409583	407587	409386	410119	410758	409912	409648	411035	409638	406840
40	409597	408869	409743	410471	411641	409596	410865	409907	411433	407016	409672	410257	410765	410658	410694	406174	409003	407356	407448	410009	408214	408060	409153	409121	409986	407116	408333	410031	410547	410121	410615	411611	408343	409668	410357	405783	409973	410085	406680	407766	411078	411286	409203	409439	410772	411611	410618	410467	409938	405985	408268	410298	408345	407557	410240	409897	406949	409381	408753	410202	405922	408958	409532	412061	408759	408428	409547	410844	409373	410736	408524	406959	409687	410225	408414	407154	409106	409848	410161	409474	409556	410667	410160	411143	406868	410178	410726	407321	408718	411494	409843	407691	410149	410205	410913	410451	410013	411084	410481	407526
41	409614	408917	409883	410847	412119	410240	411777	410436	411835	407211	409815	410574	410860	410808	410783	406390	409403	407826	408516	410074	408443	408165	409551	409258	410474	407183	408846	410115	410641	410207	411341	411793	408422	410435	411490	406349	410462	410418	408201	408222	411271	411518	409303	410778	411015	411725	411230	410680	410426	407070	408465	410366	409032	408170	411003	410505	407436	409475	409442	410262	406578	409586	409560	412146	408854	409787	409655	411219	409470	411276	408884	407179	409729	410797	408459	407341	409806	409920	410373	410256	410282	411059	410219	411562	408170	410811	411347	407735	409764	411618	410712	407801	411107	411025	411423	410649	410354	411435	410561	407813
42	410398	409497	410109	410940	412642	410422	411899	411574	411946	407283	409886	410914	411112	410892	411170	406518	409898	408057	409182	410429	408494	408833	409902	409504	410785	407615	409882	410187	410709	410403	411419	412327	408883	410635	411661	406757	410622	410514	408328	408493	411322	411623	409564	410976	411563	411807	411612	411305	410891	407850	409055	410642	409256	409430	411318	410684	408135	410108	409810	410598	407087	410227	409628	412197	409597	411662	409996	411987	409773	411522	408974	407334	410226	410962	408932	407449	410085	410053	411865	410442	410767	411455	410872	411826	408249	411412	411391	408782	409978	411801	410911	407870	411149	411083	411637	411487	410908	411445	410802	408116
43	410741	409939	410450	411185	413722	410841	412335	411735	412008	407430	409941	411126	411646	411187	412060	408481	410124	408830	409748	410470	408941	409886	410430	409899	411273	408028	411121	410326	410865	410506	411950	412411	409238	411050	411744	407159	410730	411062	408470	410897	411656	412031	410171	411739	411845	412429	411711	411538	411296	408782	409573	410747	410186	409992	411344	411086	408163	410123	409833	410721	407825	411010	409698	412392	409686	412135	410980	412545	409892	411936	409347	408467	410326	411443	409055	408123	410562	410450	411929	410596	411923	412115	410970	412652	408424	412125	411795	409287	410508	412251	411059	408215	411395	412108	412330	411500	411174	412008	410966	408762
44	411888	411102	410628	411300	414027	411329	413000	412064	412339	408475	410071	411925	412097	411439	412205	408591	410225	409993	409897	410866	409693	410139	410833	410062	411894	408126	412218	411632	410932	411067	412867	412672	409397	411324	412189	407610	410776	411580	408565	410941	411714	412216	410467	412175	411959	412897	411913	412272	411428	409361	409638	411787	410779	410066	411503	411865	408684	410422	410198	411254	408115	411444	410356	412920	410413	412363	411079	412731	410022	412314	410347	408536	411638	411601	409913	408225	411191	410622	412289	411716	411994	412282	411110	412808	409381	412445	411863	409504	411089	412976	411308	408287	412360	412213	412407	412071	411628	412151	412031	409473
45	412327	411639	410735	411610	414220	411466	413350	412699	412879	408744	410369	412408	412452	411986	412488	409038	410494	410125	410600	411224	410549	410202	410846	410264	412221	408375	412321	411674	411417	411214	413157	413750	409480	412378	412747	408059	410963	411697	409083	411121	411794	412250	410661	412346	412526	413296	412139	412423	411883	409608	409937	411828	411074	410595	411953	412293	408755	410962	410464	412184	409580	411815	411062	413493	410684	412463	411358	413078	410313	412755	410804	408614	411959	411755	410431	408933	411925	411000	412898	411905	412114	412551	411604	412902	409443	412473	412102	410013	411508	413131	411848	408714	412547	412300	412564	412211	411738	412350	412120	410408
46	412411	411718	410809	412118	414783	412051	413392	412925	412978	409036	410865	412826	412755	412194	412833	409797	410656	410269	410637	411298	411080	410566	410911	410568	412305	409005	412677	411793	411551	411490	413275	413951	409603	412545	412895	408688	411259	411847	410551	411350	412059	412324	411243	412378	412634	413365	412763	412527	412044	409761	410063	412323	411657	410669	412224	412374	408911	411298	410504	412413	409963	412015	411208	413825	410933	412586	411459	413192	410631	413107	410832	409083	412091	411875	410537	410913	412448	411064	413168	412069	412219	412836	412147	412997	409781	412592	412817	410258	411629	413291	411939	408804	412928	413271	412909	412274	411948	412478	412250	411058
