31	279457	280444	278551	278350	279966	281623	279270	279629	277378	279931	279431	278969	280813	280439	280863	280989	280979	279311	278242	280990	280582	281138	281096	279443	277461	280911	279728	278914	281108	280730	281032	279511	282024	278182	281145	280338	279860	279380	279262	281147	279968	278915	278636	277628	278031	279281	279629	281006	281270	279460	279757	280313	279603	276497	279921	280109	277514	281781	278435	278882	280510	279127	280671	279390	278281	278682	278288	280563	280226	278890	279407	277848	281277	278405	278383	278652	279526	278328	279132	280188	279003	277900	281858	279607	279072	280853	279303	280362	280826	279897	279253	277521	278710	279855	281097	279368	280712	279857	278127
32	279903	280686	278732	278802	280170	281745	279443	280139	277791	280091	279692	280141	280985	280953	281090	281155	281120	279568	278543	281275	280721	281310	281178	279835	277612	281252	280290	279121	281381	280784	281417	279571	282176	278288	281253	280777	280979	279452	279569	282190	280178	279319	279260	277832	278919	280078	279847	281105	281712	279986	279951	280671	279681	276612	279987	280497	278232	281901	278858	279532	280589	279264	281190	279600	278707	278836	278420	280802	280782	279010	279489	278093	281684	279014	278582	278833	280049	279819	279193	280841	279095	278304	282292	280506	279615	281048	279508	281167	281397	280205	279922	277622	279137	280181	281595	279628	280899	280394	278281
33	280224	280941	279273	279386	280468	281821	279940	281238	278081	281660	280107	280237	281509	281419	281219	281711	281156	280102	279188	281403	280813	281909	281439	280227	277993	281340	280384	279431	281560	281041	281675	281229	282380	279321	281642	281027	281748	279984	280012	282532	280424	279532	279445	278137	279648	280177	280435	281169	281901	280042	280048	280861	279758	276720	280437	280672	278338	282028	279607	279968	280970	279619	281236	279672	279006	279500	279812	281033	280916	279740	279708	279277	282414	279597	278736	279729	280251	279989	279336	281353	279462	278688	282439	280934	279723	281249	279552	281311	281662	280302	280848	277907	279339	280483	281735	279869	280986	280801	278397
34	280914	281024	279368	279495	280590	282133	280585	281461	278793	281949	280308	280878	281649	281744	281364	282231	281233	280148	279537	281561	280931	282076	281676	280942	278843	281412	280723	279593	281736	281263	281838	281525	282811	279719	281924	281768	282219	280125	280132	282634	281007	280034	281565	278380	279835	280301	280686	281464	282046	280236	280289	281229	280102	277260	280662	281062	278457	282371	279995	280079	281216	279796	281310	280130	279570	279574	280421	281294	281189	279824	280095	279340	282696	279769	279339	279983	280322	280165	279784	281445	279895	278863	282554	281072	281136	281456	279598	281609	281977	280508	281190	278886	279842	280873	281906	280074	281450	280934	278477
35	281216	281084	280395	279650	280726	282274	280769	281831	279270	282053	280706	281865	282048	281870	281440	282405	281443	280872	279954	281669	281563	283543	282001	281434	278913	281955	281093	279870	282132	281614	282297	281646	283202	279965	282309	281946	282632	280233	280278	282701	281058	280122	281700	279030	279870	281010	280768	281577	282521	280799	280687	281244	280247	277507	280737	281543	278513	282522	280172	281339	281391	280208	281439	280523	279780	279785	280610	281672	281249	280278	280825	279544	283066	280734	279636	280266	281020	280467	280197	282035	280191	279248	282830	281517	281344	282054	279656	282104	282672	281170	281345	279041	280337	281563	281997	280668	281535	281143	279036
36	281641	281410	280591	279974	281115	282414	281164	282078	279445	282444	280994	281973	282201	282039	281786	282966	281802	280969	280148	281931	281784	283721	282077	281641	279300	282300	281595	280106	282236	281717	283117	281788	283618	280037	282637	282178	283486	280402	280503	282987	281425	280195	281912	279082	280015	281133	280831	282202	282614	281239	280817	281862	280307	278030	281150	281961	279099	283208	280706	281667	281587	280973	281910	280746	280037	280176	281556	282347	281835	280855	281587	279700	283168	281034	280238	280401	281407	280750	280598	282183	280458	279718	282956	282116	281619	282157	279959	282219	283059	281354	281481	279444	281107	281654	282097	281163	281907	281224	280320
37	281738	281681	281004	280099	281828	282591	281594	282272	279979	282531	281601	282471	282322	282438	282368	283384	281903	281223	280366	283737	281907	284258	282271	281774	279642	282520	281782	280162	282345	281992	283365	282205	283717	280616	282988	282747	283670	280612	280746	283735	281602	280456	282010	279491	280283	281648	280917	282565	283703	281622	281139	282170	280416	278574	281496	282631	279163	283324	280825	281813	281802	281328	282107	280899	280088	280570	281584	282960	282020	281055	281925	280194	283209	281176	280742	280873	281767	280849	281146	282287	280734	279783	283088	282485	282181	282328	280545	282304	283612	281800	281847	279648	281179	282487	282845	281513	282163	281629	280646
38	282304	282056	281275	280150	282081	282804	281882	282798	280188	282755	282097	282768	282852	282970	282394	283510	282107	281548	280534	283780	282016	284954	282319	281902	279717	282635	282038	280375	282938	282199	283550	282548	283759	281429	283352	283027	284071	280679	281068	283863	281872	280523	282117	279536	280457	281991	281397	282614	284004	281932	281276	282350	280869	278754	281655	282710	279387	283724	280962	282508	282252	281548	282199	281360	280567	280740	281705	283421	282096	281273	282698	280435	283847	282055	281260	280950	282211	281008	281438	282624	280893	280141	283606	283039	282699	282470	281650	282812	283716	281877	282328	280146	281226	282969	282978	281839	282562	281675	280982
39	282353	282495	281502	280679	282158	282894	281972	283146	280293	283141	282389	282847	282918	283558	282635	283630	282445	282172	280596	284209	282169	285056	282436	282044	280163	282786	282113	280721	283191	282264	283730	282800	284209	282126	283417	283189	284129	281051	281111	283888	282165	280819	282252	279783	281651	282068	281434	283109	284066	282139	281860	282639	281475	279081	281773	282858	279841	283785	281283	283009	282887	281638	282344	281470	280851	281008	281887	283524	282327	281324	282946	280513	283930	282713	281399	281378	282337	281672	281552	282911	280955	280250	283921	283190	282755	282768	281716	283049	283875	282325	282786	280403	281414	283314	283371	282435	282910	281830	281242
40	282618	282744	281644	281133	282413	283411	282027	283271	280585	283483	282488	282999	283269	283743	282779	283896	282808	282553	280814	284317	282270	285180	282808	282096	280398	282967	282413	281097	283378	282379	283861	282985	284256	282872	283599	283370	284259	281246	281574	284281	282359	281578	282364	280008	282161	282220	281772	283348	284200	282743	281964	282754	281591	279458	281855	282969	280398	283916	281374	283096	283243	282009	282774	281770	281011	281212	282093	283638	282678	281434	283172	280906	284362	282771	281793	281661	282767	281728	281660	282963	281164	281891	284358	283509	282872	283112	282227	283160	284477	282565	282914	280465	281604	283463	283516	282635	283125	281931	281701
